start_id,music,end_id,music,relation
564281440,失落之城,1340675655,不甘心的甘愿伴奏,相似
1410262792,以我之名,1340675655,不甘心的甘愿伴奏,相似
1342564593,三体116,1340675655,不甘心的甘愿伴奏,相似
561436108,赵小雷-伴奏（Cover赵雷）,1340675655,不甘心的甘愿伴奏,相似
1340675655,不甘心的甘愿伴奏,1342622984,驻马店西伴奏,相似
1321512659,椿何煜樱,1342622984,驻马店西伴奏,相似
1410262792,以我之名,1342622984,驻马店西伴奏,相似
569213144,存进回忆,1342622984,驻马店西伴奏,相似
502409792,Cuccurucucu,1342622984,驻马店西伴奏,相似
1343601810,关于高考的岁月伴奏,1364123711,我们都是无名之辈伴奏,相似
29795648,年轮,1364123711,我们都是无名之辈伴奏,相似
33556641,站在镜子前,1364123711,我们都是无名之辈伴奏,相似
548547510,WhistleDoneBlown,1364123711,我们都是无名之辈伴奏,相似
1317188803,Saka,1364123711,我们都是无名之辈伴奏,相似
1353240052,假如我伴奏,1359366412,何必要伴奏,相似
1321512659,椿何煜樱,1359366412,何必要伴奏,相似
1410262792,以我之名,1359366412,何必要伴奏,相似
569213144,存进回忆,1359366412,何必要伴奏,相似
564281440,失落之城,1359366412,何必要伴奏,相似
1356480109,一个人的城市伴奏,1353240052,假如我伴奏,相似
548677872,Young&Restless,1353240052,假如我伴奏,相似
541347548,It´sAllOver,1353240052,假如我伴奏,相似
1317188803,Saka,1353240052,假如我伴奏,相似
1395696933,WhatDoesQuantizeMean,1353240052,假如我伴奏,相似
1364123711,我们都是无名之辈伴奏,1383954086,渺无音信（伴奏）,相似
1378953997,少女巴顿（伴奏）,1383954086,渺无音信（伴奏）,相似
29795648,年轮,1383954086,渺无音信（伴奏）,相似
1321512659,椿何煜樱,1383954086,渺无音信（伴奏）,相似
548677872,Young&Restless,1383954086,渺无音信（伴奏）,相似
1351724186,听众的故事伴奏,1330559221,少年依然在伴奏,相似
1342561874,三体123,1330559221,少年依然在伴奏,相似
1410262792,以我之名,1330559221,少年依然在伴奏,相似
569213144,存进回忆,1330559221,少年依然在伴奏,相似
550048420,NotTonight,1330559221,少年依然在伴奏,相似
1353240052,假如我伴奏,1356480109,一个人的城市伴奏,相似
1321512659,椿何煜樱,1356480109,一个人的城市伴奏,相似
569213144,存进回忆,1356480109,一个人的城市伴奏,相似
1317188803,Saka,1356480109,一个人的城市伴奏,相似
548677872,Young&Restless,1356480109,一个人的城市伴奏,相似
1356480109,一个人的城市伴奏,1351724186,听众的故事伴奏,相似
1321512659,椿何煜樱,1351724186,听众的故事伴奏,相似
557578650,妈妈(伴奏),1351724186,听众的故事伴奏,相似
548547510,WhistleDoneBlown,1351724186,听众的故事伴奏,相似
502512372,TurnUp(ZombrexDubstepRemix),1351724186,听众的故事伴奏,相似
1365898499,失眠飞行,1385126398,2019无敌大串烧(Cover：群星),相似
1381755293,山楂树之恋,1385126398,2019无敌大串烧(Cover：群星),相似
1382596189,嚣张,1385126398,2019无敌大串烧(Cover：群星),相似
1335969420,2018小恋曲（Cover：JustinBieber）,1385126398,2019无敌大串烧(Cover：群星),相似
1388357890,圈住你,1385126398,2019无敌大串烧(Cover：群星),相似
1365898499,失眠飞行,464863017,烟袋斜街,相似
1313354324,出山,464863017,烟袋斜街,相似
1369798757,芒种,464863017,烟袋斜街,相似
1349292048,心如止水,464863017,烟袋斜街,相似
554241732,我的名字,464863017,烟袋斜街,相似
433059656,南锣鼓巷,441617611,锦里,相似
413829329,夜闯秋名山（弹幕歌词版）,441617611,锦里,相似
460793376,水(OriginalMix),441617611,锦里,相似
865674005,雨,441617611,锦里,相似
522041157,Autumn（秋）,441617611,锦里,相似
571338448,不打扰,1377145341,单线告别,相似
1365393542,孤身,1377145341,单线告别,相似
1382596189,嚣张,1377145341,单线告别,相似
1369798757,芒种,1377145341,单线告别,相似
554241732,我的名字,1377145341,单线告别,相似
432511851,Beautifulcloud,438900437,YOUTH(KissgunRemix),相似
431791368,Onlywithyou,438900437,YOUTH(KissgunRemix),相似
430793779,Rush（Kissgun&JiaoYanpearsRemix）1,438900437,YOUTH(KissgunRemix),相似
441107978,EASE(VallisAlpsRemix),438900437,YOUTH(KissgunRemix),相似
455382413,Beijing,438900437,YOUTH(KissgunRemix),相似
423104116,China-PiPa,455382413,Beijing,相似
448596416,AtTheEdge,455382413,Beijing,相似
432511851,Beautifulcloud,455382413,Beijing,相似
425100752,Develop(OriginalMix),455382413,Beijing,相似
433107842,TimeMachine,455382413,Beijing,相似
441617611,锦里,433059656,南锣鼓巷,相似
431791046,夜袭漓江塔,433059656,南锣鼓巷,相似
460793376,水(OriginalMix),433059656,南锣鼓巷,相似
542541179,China-X/锦里/南锣鼓巷(旌影mashup),433059656,南锣鼓巷,相似
502499421,秋凹,433059656,南锣鼓巷,相似
475258052,田子坊,431791046,夜袭漓江塔,相似
502499421,秋凹,431791046,夜袭漓江塔,相似
435305433,迷路（OriginalMix）,431791046,夜袭漓江塔,相似
441617611,锦里,431791046,夜袭漓江塔,相似
542541179,China-X/锦里/南锣鼓巷(旌影mashup),431791046,夜袭漓江塔,相似
509750823,我不害怕,475258052,田子坊,相似
502499421,秋凹,475258052,田子坊,相似
435305433,迷路（OriginalMix）,475258052,田子坊,相似
5260845,白月光,475258052,田子坊,相似
613688,雪の华,475258052,田子坊,相似
509750823,我不害怕,1301042215,宝贝,相似
435305433,迷路（OriginalMix）,1301042215,宝贝,相似
502499421,秋凹,1301042215,宝贝,相似
509797162,你的喵,1301042215,宝贝,相似
202277,想对你说,1301042215,宝贝,相似
435307278,大白兔奶糖,1370008872,失眠飞行（伴奏）,相似
502499421,秋凹,1370008872,失眠飞行（伴奏）,相似
435305433,迷路（OriginalMix）,1370008872,失眠飞行（伴奏）,相似
440767995,作业,1370008872,失眠飞行（伴奏）,相似
441617611,锦里,1370008872,失眠飞行（伴奏）,相似
1378475077,单线告别（Inst.）,509750823,我不害怕,相似
435305433,迷路（OriginalMix）,509750823,我不害怕,相似
502499421,秋凹,509750823,我不害怕,相似
1377137006,世界上的另一个我（Cover：阿肆）,509750823,我不害怕,相似
441617611,锦里,509750823,我不害怕,相似
509750823,我不害怕,435307278,大白兔奶糖,相似
502499421,秋凹,435307278,大白兔奶糖,相似
435305433,迷路（OriginalMix）,435307278,大白兔奶糖,相似
441617611,锦里,435307278,大白兔奶糖,相似
63340,鱼翅燕窝,435307278,大白兔奶糖,相似
431791368,Onlywithyou,432511851,Beautifulcloud,相似
430793779,Rush（Kissgun&JiaoYanpearsRemix）1,432511851,Beautifulcloud,相似
32785267,Candyland(JJDRemix),432511851,Beautifulcloud,相似
30854874,ChasingSummer(OriginalMix),432511851,Beautifulcloud,相似
30621641,500,432511851,Beautifulcloud,相似
430793779,Rush（Kissgun&JiaoYanpearsRemix）1,431791368,Onlywithyou,相似
432511851,Beautifulcloud,431791368,Onlywithyou,相似
32785267,Candyland(JJDRemix),431791368,Onlywithyou,相似
30854874,ChasingSummer(OriginalMix),431791368,Onlywithyou,相似
30621641,500,431791368,Onlywithyou,相似
435305433,迷路（OriginalMix）,1378475077,单线告别（Inst.）,相似
509750823,我不害怕,1378475077,单线告别（Inst.）,相似
502499421,秋凹,1378475077,单线告别（Inst.）,相似
441617611,锦里,1378475077,单线告别（Inst.）,相似
1305638656,红,1378475077,单线告别（Inst.）,相似
1378475077,单线告别（Inst.）,435305433,迷路（OriginalMix）,相似
502499421,秋凹,435305433,迷路（OriginalMix）,相似
441617611,锦里,435305433,迷路（OriginalMix）,相似
1305638656,红,435305433,迷路（OriginalMix）,相似
542541179,China-X/锦里/南锣鼓巷(旌影mashup),435305433,迷路（OriginalMix）,相似
431791368,Onlywithyou,430793779,Rush（Kissgun&JiaoYanpearsRemix）1,相似
432511851,Beautifulcloud,430793779,Rush（Kissgun&JiaoYanpearsRemix）1,相似
32785267,Candyland(JJDRemix),430793779,Rush（Kissgun&JiaoYanpearsRemix）1,相似
30854874,ChasingSummer(OriginalMix),430793779,Rush（Kissgun&JiaoYanpearsRemix）1,相似
30621641,500,430793779,Rush（Kissgun&JiaoYanpearsRemix）1,相似
435305433,迷路（OriginalMix）,502499421,秋凹,相似
1378475077,单线告别（Inst.）,502499421,秋凹,相似
441617611,锦里,502499421,秋凹,相似
1393415080,多巴胺,502499421,秋凹,相似
542541179,China-X/锦里/南锣鼓巷(旌影mashup),502499421,秋凹,相似
1369798757,芒种,1357785909,野狼disco,相似
1381755293,山楂树之恋,1357785909,野狼disco,相似
1382596189,嚣张,1357785909,野狼disco,相似
1346104327,多想在平庸的生活拥抱你,1357785909,野狼disco,相似
1331819951,像鱼,1357785909,野狼disco,相似
1384527426,不得不爱,1384570303,野狼disco(Live),相似
1383876635,迷人的危险,1384570303,野狼disco(Live),相似
1383211741,爱你3000(Live),1384570303,野狼disco(Live),相似
502043537,第三人称,1384570303,野狼disco(Live),相似
1381794809,还有我,1384570303,野狼disco(Live),相似
516534807,社会老舅摇(Prod.byBoxOfWolves),1384570100,山河图(Live),相似
1384569323,楚歌(Live),1384570100,山河图(Live),相似
1384569265,喂(Live),1384570100,山河图(Live),相似
1384569263,决不投降(Live),1384570100,山河图(Live),相似
1384569155,假(Live),1384570100,山河图(Live),相似
516534807,社会老舅摇(Prod.byBoxOfWolves),553237564,路易,相似
571471232,DragMeDown(Feat.宝石Gem),553237564,路易,相似
864648371,砂岚(Prod.By.SuperDeep&DJJamie),553237564,路易,相似
562118482,庆功酒(JungleJuice),553237564,路易,相似
454966913,江湖流,553237564,路易,相似
1407760085,学猫叫(Live),1407760075,伤心太平洋(Live),相似
1407757666,赤伶(Live),1407760075,伤心太平洋(Live),相似
1407757670,画(Live),1407760075,伤心太平洋(Live),相似
1407754021,三百六十五个祝福(Live),1407760075,伤心太平洋(Live),相似
1407757595,心太软(Live)+对面的女孩看过来(Live),1407760075,伤心太平洋(Live),相似
559782024,浪漫男银,1350037967,千万之王,相似
571471232,DragMeDown(Feat.宝石Gem),1350037967,千万之王,相似
864648371,砂岚(Prod.By.SuperDeep&DJJamie),1350037967,千万之王,相似
862976065,我的,1350037967,千万之王,相似
1399492414,宝石gem-野狼disco&野狼Dubstep（梦响96(McMango)/宝石gemremix）,1350037967,千万之王,相似
510394354,你的老舅,516534807,社会老舅摇(Prod.byBoxOfWolves),相似
571471232,DragMeDown(Feat.宝石Gem),516534807,社会老舅摇(Prod.byBoxOfWolves),相似
864648371,砂岚(Prod.By.SuperDeep&DJJamie),516534807,社会老舅摇(Prod.byBoxOfWolves),相似
521746975,社会老舅摇,516534807,社会老舅摇(Prod.byBoxOfWolves),相似
862976065,我的,516534807,社会老舅摇(Prod.byBoxOfWolves),相似
510394354,你的老舅,456018615,龙门客栈,相似
864648371,砂岚(Prod.By.SuperDeep&DJJamie),456018615,龙门客栈,相似
571471232,DragMeDown(Feat.宝石Gem),456018615,龙门客栈,相似
32944550,剑客刀客侠客,456018615,龙门客栈,相似
535084500,归隐,456018615,龙门客栈,相似
864303469,YoungSlav,1322300569,YoungMafia（Remix）,相似
1382940017,PrettyBoy’sDirtySouth,1322300569,YoungMafia（Remix）,相似
1370980254,youngblood,1322300569,YoungMafia（Remix）,相似
862970814,SingaSang,1322300569,YoungMafia（Remix）,相似
571471232,DragMeDown(Feat.宝石Gem),1322300569,YoungMafia（Remix）,相似
511829685,城市忍者疾风传（Coverthefirstsigh）,552236556,打包,相似
571471232,DragMeDown(Feat.宝石Gem),552236556,打包,相似
864648371,砂岚(Prod.By.SuperDeep&DJJamie),552236556,打包,相似
862976065,我的,552236556,打包,相似
1399492414,宝石gem-野狼disco&野狼Dubstep（梦响96(McMango)/宝石gemremix）,552236556,打包,相似
1399492414,宝石gem-野狼disco&野狼Dubstep（梦响96(McMango)/宝石gemremix）,1401242698,野狼disco(伴奏),相似
520102491,海子,1401242698,野狼disco(伴奏),相似
571471232,DragMeDown(Feat.宝石Gem),1401242698,野狼disco(伴奏),相似
864648371,砂岚(Prod.By.SuperDeep&DJJamie),1401242698,野狼disco(伴奏),相似
1400052813,野狼Disco（吃鸡版）,1401242698,野狼disco(伴奏),相似
569510799,同学聚会,559782024,浪漫男银,相似
571471232,DragMeDown(Feat.宝石Gem),559782024,浪漫男银,相似
864648371,砂岚(Prod.By.SuperDeep&DJJamie),559782024,浪漫男银,相似
521746975,社会老舅摇,559782024,浪漫男银,相似
862976065,我的,559782024,浪漫男银,相似
1316481726,YoungMafiA,864303469,YoungSlav,相似
1322300569,YoungMafia（Remix）,864303469,YoungSlav,相似
1370980254,youngblood,864303469,YoungSlav,相似
1382940017,PrettyBoy’sDirtySouth,864303469,YoungSlav,相似
862970814,SingaSang,864303469,YoungSlav,相似
559782024,浪漫男银,510394354,你的老舅,相似
571471232,DragMeDown(Feat.宝石Gem),510394354,你的老舅,相似
864648371,砂岚(Prod.By.SuperDeep&DJJamie),510394354,你的老舅,相似
521746975,社会老舅摇,510394354,你的老舅,相似
862976065,我的,510394354,你的老舅,相似
864303469,YoungSlav,1316481726,YoungMafiA,相似
1370980254,youngblood,1316481726,YoungMafiA,相似
1322300569,YoungMafia（Remix）,1316481726,YoungMafiA,相似
1382940017,PrettyBoy’sDirtySouth,1316481726,YoungMafiA,相似
862970814,SingaSang,1316481726,YoungMafiA,相似
569510799,同学聚会,1295923262,夏日发廊,相似
571471232,DragMeDown(Feat.宝石Gem),1295923262,夏日发廊,相似
864648371,砂岚(Prod.By.SuperDeep&DJJamie),1295923262,夏日发廊,相似
521746975,社会老舅摇,1295923262,夏日发廊,相似
862976065,我的,1295923262,夏日发廊,相似
1295923262,夏日发廊,569510799,同学聚会,相似
571471232,DragMeDown(Feat.宝石Gem),569510799,同学聚会,相似
864648371,砂岚(Prod.By.SuperDeep&DJJamie),569510799,同学聚会,相似
862976065,我的,569510799,同学聚会,相似
521746975,社会老舅摇,569510799,同学聚会,相似
552236556,打包,1346054792,钱雨,相似
864648371,砂岚(Prod.By.SuperDeep&DJJamie),1346054792,钱雨,相似
571471232,DragMeDown(Feat.宝石Gem),1346054792,钱雨,相似
862976065,我的,1346054792,钱雨,相似
1399492414,宝石gem-野狼disco&野狼Dubstep（梦响96(McMango)/宝石gemremix）,1346054792,钱雨,相似
864303469,YoungSlav,1376121145,Legend(Live),相似
1322300569,YoungMafia（Remix）,1376121145,Legend(Live),相似
1382940017,PrettyBoy’sDirtySouth,1376121145,Legend(Live),相似
1376121167,WildStyle(Live),1376121145,Legend(Live),相似
1370980254,youngblood,1376121145,Legend(Live),相似
520100486,桃花扇,520102491,海子,相似
571471232,DragMeDown(Feat.宝石Gem),520102491,海子,相似
864648371,砂岚(Prod.By.SuperDeep&DJJamie),520102491,海子,相似
1399492414,宝石gem-野狼disco&野狼Dubstep（梦响96(McMango)/宝石gemremix）,520102491,海子,相似
416388833,浪子,520102491,海子,相似
1316481726,YoungMafiA,1382940017,PrettyBoy’sDirtySouth,相似
1322300569,YoungMafia（Remix）,1382940017,PrettyBoy’sDirtySouth,相似
1370980254,youngblood,1382940017,PrettyBoy’sDirtySouth,相似
862970814,SingaSang,1382940017,PrettyBoy’sDirtySouth,相似
571471232,DragMeDown(Feat.宝石Gem),1382940017,PrettyBoy’sDirtySouth,相似
513213742,王骞Boc-来日方长,864648371,砂岚(Prod.By.SuperDeep&DJJamie),相似
571471232,DragMeDown(Feat.宝石Gem),864648371,砂岚(Prod.By.SuperDeep&DJJamie),相似
1298820277,你喜欢,864648371,砂岚(Prod.By.SuperDeep&DJJamie),相似
557186573,极度危险,864648371,砂岚(Prod.By.SuperDeep&DJJamie),相似
1344341091,2019WR/OCCNYCypher猪年大吉,864648371,砂岚(Prod.By.SuperDeep&DJJamie),相似
511829685,城市忍者疾风传（Coverthefirstsigh）,513213742,王骞Boc-来日方长,相似
864648371,砂岚(Prod.By.SuperDeep&DJJamie),513213742,王骞Boc-来日方长,相似
571471232,DragMeDown(Feat.宝石Gem),513213742,王骞Boc-来日方长,相似
559375836,我陪你,513213742,王骞Boc-来日方长,相似
503123073,饿,513213742,王骞Boc-来日方长,相似
520100486,桃花扇,423015862,《样带:38场29镜2次》,相似
571471232,DragMeDown(Feat.宝石Gem),423015862,《样带:38场29镜2次》,相似
864648371,砂岚(Prod.By.SuperDeep&DJJamie),423015862,《样带:38场29镜2次》,相似
1399492414,宝石gem-野狼disco&野狼Dubstep（梦响96(McMango)/宝石gemremix）,423015862,《样带:38场29镜2次》,相似
862976065,我的,423015862,《样带:38场29镜2次》,相似
511829685,城市忍者疾风传（Coverthefirstsigh）,1373195668,宝石gem阿卡贝拉(live),相似
864648371,砂岚(Prod.By.SuperDeep&DJJamie),1373195668,宝石gem阿卡贝拉(live),相似
571471232,DragMeDown(Feat.宝石Gem),1373195668,宝石gem阿卡贝拉(live),相似
1373197540,Kpl阿卡贝拉第一轮(live),1373195668,宝石gem阿卡贝拉(live),相似
1373194768,Orenda阿卡贝拉(live),1373195668,宝石gem阿卡贝拉(live),相似
1325731943,Lambor,1370980254,youngblood,相似
1382940017,PrettyBoy’sDirtySouth,1370980254,youngblood,相似
1322300569,YoungMafia（Remix）,1370980254,youngblood,相似
862970814,SingaSang,1370980254,youngblood,相似
571471232,DragMeDown(Feat.宝石Gem),1370980254,youngblood,相似
511829685,城市忍者疾风传（Coverthefirstsigh）,571471232,DragMeDown(Feat.宝石Gem),相似
864648371,砂岚(Prod.By.SuperDeep&DJJamie),571471232,DragMeDown(Feat.宝石Gem),相似
862976065,我的,571471232,DragMeDown(Feat.宝石Gem),相似
1399492414,宝石gem-野狼disco&野狼Dubstep（梦响96(McMango)/宝石gemremix）,571471232,DragMeDown(Feat.宝石Gem),相似
1370980254,youngblood,571471232,DragMeDown(Feat.宝石Gem),相似
571471232,DragMeDown(Feat.宝石Gem),511829685,城市忍者疾风传（Coverthefirstsigh）,相似
520100486,桃花扇,511829685,城市忍者疾风传（Coverthefirstsigh）,相似
864648371,砂岚(Prod.By.SuperDeep&DJJamie),511829685,城市忍者疾风传（Coverthefirstsigh）,相似
862976065,我的,511829685,城市忍者疾风传（Coverthefirstsigh）,相似
1399492414,宝石gem-野狼disco&野狼Dubstep（梦响96(McMango)/宝石gemremix）,511829685,城市忍者疾风传（Coverthefirstsigh）,相似
544026428,WOLFMAN,1325731943,Lambor,相似
1370980254,youngblood,1325731943,Lambor,相似
1322300569,YoungMafia（Remix）,1325731943,Lambor,相似
1382940017,PrettyBoy’sDirtySouth,1325731943,Lambor,相似
862970814,SingaSang,1325731943,Lambor,相似
520101288,出师表3.0,520100486,桃花扇,相似
571471232,DragMeDown(Feat.宝石Gem),520100486,桃花扇,相似
864648371,砂岚(Prod.By.SuperDeep&DJJamie),520100486,桃花扇,相似
1399492414,宝石gem-野狼disco&野狼Dubstep（梦响96(McMango)/宝石gemremix）,520100486,桃花扇,相似
416388833,浪子,520100486,桃花扇,相似
520101288,出师表3.0,522886570,远和近（Coversunrisesunsetre:plus）,相似
571471232,DragMeDown(Feat.宝石Gem),522886570,远和近（Coversunrisesunsetre:plus）,相似
864648371,砂岚(Prod.By.SuperDeep&DJJamie),522886570,远和近（Coversunrisesunsetre:plus）,相似
1399492414,宝石gem-野狼disco&野狼Dubstep（梦响96(McMango)/宝石gemremix）,522886570,远和近（Coversunrisesunsetre:plus）,相似
1370980254,youngblood,522886570,远和近（Coversunrisesunsetre:plus）,相似
572707718,说不出口,520101288,出师表3.0,相似
571471232,DragMeDown(Feat.宝石Gem),520101288,出师表3.0,相似
864648371,砂岚(Prod.By.SuperDeep&DJJamie),520101288,出师表3.0,相似
1399492414,宝石gem-野狼disco&野狼Dubstep（梦响96(McMango)/宝石gemremix）,520101288,出师表3.0,相似
862976065,我的,520101288,出师表3.0,相似
540613528,香槟,545081801,Zion.T-杨花大桥（宝石gemRemix）,相似
571471232,DragMeDown(Feat.宝石Gem),545081801,Zion.T-杨花大桥（宝石gemRemix）,相似
864648371,砂岚(Prod.By.SuperDeep&DJJamie),545081801,Zion.T-杨花大桥（宝石gemRemix）,相似
1399492414,宝石gem-野狼disco&野狼Dubstep（梦响96(McMango)/宝石gemremix）,545081801,Zion.T-杨花大桥（宝石gemRemix）,相似
862976065,我的,545081801,Zion.T-杨花大桥（宝石gemRemix）,相似
520101288,出师表3.0,572707718,说不出口,相似
571471232,DragMeDown(Feat.宝石Gem),572707718,说不出口,相似
864648371,砂岚(Prod.By.SuperDeep&DJJamie),572707718,说不出口,相似
1399492414,宝石gem-野狼disco&野狼Dubstep（梦响96(McMango)/宝石gemremix）,572707718,说不出口,相似
862976065,我的,572707718,说不出口,相似
520033921,ByeBye,544026428,WOLFMAN,相似
1370980254,youngblood,544026428,WOLFMAN,相似
1322300569,YoungMafia（Remix）,544026428,WOLFMAN,相似
1382940017,PrettyBoy’sDirtySouth,544026428,WOLFMAN,相似
862970814,SingaSang,544026428,WOLFMAN,相似
540613528,香槟,544026632,远和近,相似
571471232,DragMeDown(Feat.宝石Gem),544026632,远和近,相似
864648371,砂岚(Prod.By.SuperDeep&DJJamie),544026632,远和近,相似
1399492414,宝石gem-野狼disco&野狼Dubstep（梦响96(McMango)/宝石gemremix）,544026632,远和近,相似
862976065,我的,544026632,远和近,相似
520032911,一个传奇,520100802,摩天大圣,相似
571471232,DragMeDown(Feat.宝石Gem),520100802,摩天大圣,相似
864648371,砂岚(Prod.By.SuperDeep&DJJamie),520100802,摩天大圣,相似
1399492414,宝石gem-野狼disco&野狼Dubstep（梦响96(McMango)/宝石gemremix）,520100802,摩天大圣,相似
862976065,我的,520100802,摩天大圣,相似
544026428,WOLFMAN,520033921,ByeBye,相似
1370980254,youngblood,520033921,ByeBye,相似
1322300569,YoungMafia（Remix）,520033921,ByeBye,相似
1382940017,PrettyBoy’sDirtySouth,520033921,ByeBye,相似
862970814,SingaSang,520033921,ByeBye,相似
520101548,行走在黑夜,540613528,香槟,相似
571471232,DragMeDown(Feat.宝石Gem),540613528,香槟,相似
864648371,砂岚(Prod.By.SuperDeep&DJJamie),540613528,香槟,相似
1399492414,宝石gem-野狼disco&野狼Dubstep（梦响96(McMango)/宝石gemremix）,540613528,香槟,相似
862976065,我的,540613528,香槟,相似
540613528,香槟,520101548,行走在黑夜,相似
571471232,DragMeDown(Feat.宝石Gem),520101548,行走在黑夜,相似
864648371,砂岚(Prod.By.SuperDeep&DJJamie),520101548,行走在黑夜,相似
1399492414,宝石gem-野狼disco&野狼Dubstep（梦响96(McMango)/宝石gemremix）,520101548,行走在黑夜,相似
483579297,浪子live版,520101548,行走在黑夜,相似
520032911,一个传奇,520032975,一夜,相似
571471232,DragMeDown(Feat.宝石Gem),520032975,一夜,相似
864648371,砂岚(Prod.By.SuperDeep&DJJamie),520032975,一夜,相似
1399492414,宝石gem-野狼disco&野狼Dubstep（梦响96(McMango)/宝石gemremix）,520032975,一夜,相似
862976065,我的,520032975,一夜,相似
520100464,那首歌,520100636,在路上,相似
571471232,DragMeDown(Feat.宝石Gem),520100636,在路上,相似
864648371,砂岚(Prod.By.SuperDeep&DJJamie),520100636,在路上,相似
1399492414,宝石gem-野狼disco&野狼Dubstep（梦响96(McMango)/宝石gemremix）,520100636,在路上,相似
862976065,我的,520100636,在路上,相似
521525985,21Savage-NoHeart-KillaEatNoodle(ProdbyYoungMetro),521619171,killaeatnoodle（Cover21savage）,相似
1370980254,youngblood,521619171,killaeatnoodle（Cover21savage）,相似
1322300569,YoungMafia（Remix）,521619171,killaeatnoodle（Cover21savage）,相似
1382940017,PrettyBoy’sDirtySouth,521619171,killaeatnoodle（Cover21savage）,相似
862970814,SingaSang,521619171,killaeatnoodle（Cover21savage）,相似
521619171,killaeatnoodle（Cover21savage）,520100837,Wearethecity（remix）,相似
1370980254,youngblood,520100837,Wearethecity（remix）,相似
1322300569,YoungMafia（Remix）,520100837,Wearethecity（remix）,相似
1382940017,PrettyBoy’sDirtySouth,520100837,Wearethecity（remix）,相似
571471232,DragMeDown(Feat.宝石Gem),520100837,Wearethecity（remix）,相似
520032911,一个传奇,520100464,那首歌,相似
571471232,DragMeDown(Feat.宝石Gem),520100464,那首歌,相似
864648371,砂岚(Prod.By.SuperDeep&DJJamie),520100464,那首歌,相似
1399492414,宝石gem-野狼disco&野狼Dubstep（梦响96(McMango)/宝石gemremix）,520100464,那首歌,相似
862976065,我的,520100464,那首歌,相似
521619171,killaeatnoodle（Cover21savage）,521525985,21Savage-NoHeart-KillaEatNoodle(ProdbyYoungMetro),相似
1370980254,youngblood,521525985,21Savage-NoHeart-KillaEatNoodle(ProdbyYoungMetro),相似
1322300569,YoungMafia（Remix）,521525985,21Savage-NoHeart-KillaEatNoodle(ProdbyYoungMetro),相似
1382940017,PrettyBoy’sDirtySouth,521525985,21Savage-NoHeart-KillaEatNoodle(ProdbyYoungMetro),相似
571471232,DragMeDown(Feat.宝石Gem),521525985,21Savage-NoHeart-KillaEatNoodle(ProdbyYoungMetro),相似
520100464,那首歌,520032911,一个传奇,相似
571471232,DragMeDown(Feat.宝石Gem),520032911,一个传奇,相似
864648371,砂岚(Prod.By.SuperDeep&DJJamie),520032911,一个传奇,相似
1399492414,宝石gem-野狼disco&野狼Dubstep（梦响96(McMango)/宝石gemremix）,520032911,一个传奇,相似
862976065,我的,520032911,一个传奇,相似
520100464,那首歌,520100581,假如你属于我,相似
571471232,DragMeDown(Feat.宝石Gem),520100581,假如你属于我,相似
864648371,砂岚(Prod.By.SuperDeep&DJJamie),520100581,假如你属于我,相似
1399492414,宝石gem-野狼disco&野狼Dubstep（梦响96(McMango)/宝石gemremix）,520100581,假如你属于我,相似
862976065,我的,520100581,假如你属于我,相似
520100464,那首歌,520101572,旅行,相似
571471232,DragMeDown(Feat.宝石Gem),520101572,旅行,相似
864648371,砂岚(Prod.By.SuperDeep&DJJamie),520101572,旅行,相似
1399492414,宝石gem-野狼disco&野狼Dubstep（梦响96(McMango)/宝石gemremix）,520101572,旅行,相似
862976065,我的,520101572,旅行,相似
520032911,一个传奇,547290192,留灯,相似
571471232,DragMeDown(Feat.宝石Gem),547290192,留灯,相似
864648371,砂岚(Prod.By.SuperDeep&DJJamie),547290192,留灯,相似
1399492414,宝石gem-野狼disco&野狼Dubstep（梦响96(McMango)/宝石gemremix）,547290192,留灯,相似
862976065,我的,547290192,留灯,相似
1359356908,晚安,441491828,水星记,相似
1356350562,这一生关于你的风景,441491828,水星记,相似
554241732,我的名字,441491828,水星记,相似
1336856777,我曾,441491828,水星记,相似
1365393542,孤身,441491828,水星记,相似
441491828,水星记,442869203,保留,相似
1359356908,晚安,442869203,保留,相似
1370047789,我走后,442869203,保留,相似
1365393542,孤身,442869203,保留,相似
1315718569,有一种悲伤,442869203,保留,相似
441491828,水星记,85571,我们俩,相似
1359356908,晚安,85571,我们俩,相似
1365393542,孤身,85571,我们俩,相似
1293886117,年少有为,85571,我们俩,相似
1331819951,像鱼,85571,我们俩,相似
442867218,想着你,436346833,凄美地,相似
108281,想自由,436346833,凄美地,相似
486323960,就这样,436346833,凄美地,相似
1382596189,嚣张,436346833,凄美地,相似
1365393542,孤身,436346833,凄美地,相似
18733192,YouWon'tLetMe,1327566544,It'sAlwaysTheLittleThings,相似
344157,IKnowYouKnowILoveYou,1327566544,It'sAlwaysTheLittleThings,相似
506224180,SilhouettesOfYou,1327566544,It'sAlwaysTheLittleThings,相似
85610,1985,1327566544,It'sAlwaysTheLittleThings,相似
399353882,TheBlessedGirl,1327566544,It'sAlwaysTheLittleThings,相似
436346833,凄美地,442867218,想着你,相似
1329750149,给你,442867218,想着你,相似
488151156,晴歌,442867218,想着你,相似
1297750771,火焰小溪,442867218,想着你,相似
1385662686,怎么就,442867218,想着你,相似
85571,我们俩,85578,情歌两三首,相似
1353372483,别让我走远,85578,情歌两三首,相似
506092654,我看着你的时候,85578,情歌两三首,相似
