id,name,lyric
1351620450,是你,"作曲:永彬Ryan.B*-*作词:永彬Ryan.B*-*编曲：永彬Ryan.B*-*是你回头我还能再次疯狂的想的*-*还是你可能就是这么疯狂的爱上你*-*Crazy我愿意放下我所有的事情陪你一起*-*Baby我多么希望Youloveme*-*我开始希望每天和你*-*Baby只是你要一起*-*只是一起你太美丽*-*我开始控制不了情绪*-*开始疯狂想地你*-*你说没有答案给你*-*你我来来回回信息*-*时间停在一个表情*-*让你来告诉我秘密*-*就是我想和你一起*-*Babyyousopretty*-*Prettygirl*-*让我疯狂爱你无法忘记*-*让你每天都在我的梦里*-*不管你在哪里要找到你*-*让我每天和你一切给你*-*是你回头我还能再次疯狂的想的*-*还是你可能就是这么疯狂的爱上你*-*Crazy我愿意放下我所有的事情陪你一起*-*Baby我多么希望Youloveme*-*我开始希望每天和你*-*Baby只是你要一起*-*只是一起你太美丽*-*我开始控制不了情绪*-*开始疯狂想地你*-*你说没有答案给你*-*你我来来回回信息*-*时间停在一个表情*-*让你来告诉我秘密*-*就是我想和你一起*-*Babyyousopretty*-*Prettygirl*-*让我疯狂爱你无法忘记*-*让你每天都在我的梦里*-*不管你在哪里要找到你*-*让我每天和你一切给你*-*Ok你要离开我*-*Ok我不想太多*-*你握住我的心没有一点情让我一个人喝醉酒想你*-*是你还是忘不掉你*-*我开始清醒全世界都是你*-*让我疯狂爱你无法忘记*-*让你每天都在我的梦里*-*不管你在哪里要找到你*-*让我每天和你一切给你*-*是你*-*Crazy*-*制作人：永彬Ryan.B*-*录音室：ChampionMusicStudio*-*录音师：永彬Ryan.B*-*配唱制作人：永彬Ryan.B*-*和声编写:永彬Ryan.B*-*和声演唱：永彬Ryan.B*-*混音师：许勇BraveX*-*混音室：ChampionMusicStudio*-*母带工程师：HyoYoung,Choi*-*母带工作室：SUONOMastering*-*音乐出品：ChampionMusicGroup.*-*"
1335841688,围绕,"作曲:永彬Ryan.B/DP龙猪*-*作词:永彬Ryan.B/DP龙猪*-*编曲：永彬Ryan.B*-*永彬Ryan.B：*-*OK你是我的baby握着你的手*-*不要怀疑baby你不要回头*-*我会在你身后*-*永远不会放手*-*想和你一起走世界尽头*-*我就像卫星围绕你*-*我不断围绕围绕你*-*你是我的baby握着你的手*-*不要怀疑baby让你来爱我*-*Oh是你让我无法控制自己*-*是你让我懂得为爱疯狂*-*Ohbaby你在我的脑海一直围绕*-*我好像只会为你围绕*-*像卫星一样围绕*-*Oh是你让我有种冲动释放*-*Oh是你让我唯一用心去爱*-*Ohbaby你在我的脑海一直围绕*-*好像只会为你围绕*-*像卫星一样围绕*-*围绕围绕围绕围绕*-*围绕你*-*围绕围绕围绕围绕*-*OK你是我的baby握着你的手*-*不要怀疑baby你不要回头*-*我会在你身后*-*永远不会放手*-*想和你一起走世界尽头*-*我就像卫星围绕你*-*我不断围绕围绕你*-*你是我的baby握着你的手*-*不要怀疑baby让你来爱我*-*DP龙猪：*-*你是否围绕着*-*我确定围绕着*-*你是否跟我一样*-*无比幸运的围绕着*-*就从今天开始要好好照顾自己*-*别让我看见没做到*-*我要好好收拾你em*-*做我的baby*-*做我的lady*-*回想起第一次见你的那个夜里*-*幸运让我围绕你*-*幸运让你围绕我*-*就让DPandryanB一起守护你*-*永彬Ryan.B：*-*围绕围绕围绕围绕*-*围绕你*-*围绕围绕围绕围绕*-*OK你是我的baby*-*握着你的手*-*不要怀疑baby你不要回头*-*我会在你身后*-*永远不会放手*-*想和你一起走世界尽头*-*我就像卫星围绕你*-*我不断围绕围绕你*-*你是我的baby握着你的手*-*不要怀疑baby让你来爱我*-*围绕围绕围绕你*-*围绕围绕*-*OK你是我的baby*-*握着你的手*-*不要怀疑baby你不要回头*-*我会在你身后*-*永远不会放手*-*想和你一起走世界尽头*-*我就像卫星围绕你*-*我不断围绕围绕你*-*你是我的baby握着你的手*-*不要怀疑baby让你来爱我*-**-*制作人：永彬Ryan.B*-*录音室：ChampionMusicStudio*-*录音师：永彬Ryan.B、杨博彬BinGee*-*配唱制作人：永彬Ryan.B*-*和声编写:永彬Ryan.B*-*和声演唱：永彬Ryan.B*-*混音师：许勇BraveX*-*混音室：ChampionMusicStudio*-*母带工程师：HyoYoung,Choi*-*母带工作室：SUONOMastering*-*音乐出品：ChampionMusicGroup.*-*音乐发行：北京听见时代娱乐传媒有限公司*-*"
480580000,撒野,"作曲:Ryan.B*-*作词:Dom.T*-*制作:Ryan.B*-*编曲:Ryan.B*-*混音:BraveX*-*母带处理：Hyoyoung,Choi@SUONOMastering*-*Baby就让我撒野*-*我现在就要撒野*-*Baby就让我撒野*-*我现在就要撒野*-*让我撒野撒野*-*夜幕在降临开始灯红酒绿*-*所有疯狂的想象都关于你*-*但我们间的关系捉摸不定*-*捉摸不定捉摸不定*-*这种感觉说不清*-*知道你LOYAL想给你我所有*-*你是我所有爱你没有理由*-*你掌控我的想法*-*悄然驻进我的世界ahah*-*Baby就让我撒野*-*我现在就要撒野*-*Baby就让我撒野*-*我现在就要撒野*-*撒野*-*探索你的秘密*-*把你放在我的歌里*-*我是海盗在海里*-*那你就是宝藏金银*-*心甘情愿为你做一切你知道我可以*-*捉摸不定捉摸不定*-*这种感觉说不清*-*知道你LOYAL想给你我所有*-*你是我所有爱你没有理由*-*你掌控我的想法*-*悄然驻进我的世界ahah*-*Baby就让我撒野*-*我现在就要撒野*-*Baby就让我撒野*-*我现在就要撒野*-*撒野*-*出品:独壹不贰ONO*-*"
1342818582,你的时间里,"作曲:永彬Ryan.B*-*作词:永彬Ryan.B*-*编曲：永彬Ryan.B*-*在那次见你*-*雨季的咖啡*-*我再次*-*让我掉进你的美丽陷阱*-*都是你*-*空气里都是你是你*-*疯狂的想尽办法靠近你*-*我开始看不清你*-*在记不清的时间里*-*我们就是这样来来去去*-*我想要离你更近*-*而你离我还有几厘米*-*忘不掉你*-*你动作开始慢时*-*信息回的慢时*-*你一举一动*-*你把我掌控表情又冰冷*-*Baby你发的脾气*-*昨晚梦见你*-*分不清哪个是真正的你*-*分不清哪个是真正的你*-*分不清哪个是真正的你*-*我不知道你在想什么*-*让我掉进你的美丽陷阱*-*都是你空气里都是你是你*-*疯狂的想尽办法靠近你*-*我开始看不清你*-*在记不清的时间里*-*我们就是这样来来去去*-*我想要离你更近*-*而你离我还有几厘米*-*忘不掉你*-*你动作开始慢时*-*信息回的慢时*-*你一举一动*-*你把我掌控表情又冰冷*-*Baby你发的脾气*-*昨晚梦见你*-*分不清哪个是真正的你*-*分不清哪个是真正的你*-*分不清哪个是真正的你*-*分不清哪个是真正的你*-*分不清哪个是真正的你*-*制作人：永彬Ryan.B*-*录音室：ChampionMusicStudio*-*录音师：永彬Ryan.B*-*配唱制作人：永彬Ryan.B*-*和声编写:永彬Ryan.B*-*和声演唱：永彬Ryan.B*-*混音师：许勇BraveX*-*混音室：ChampionMusicStudio*-*母带工程师：HyoYoung,Choi*-*母带工作室：SUONOMastering*-*音乐出品：ChampionMusicGroup*-*"
1340001970,为你疯狂,作曲:永彬Ryan.B*-*作词:永彬Ryan.B*-*编曲：永彬Ryan.B*-*啊Baby你就很Amazing*-*啊可能这就是为你*-*她在照片里的方式*-*无法形容地在我脑海里*-*让我们一起来享受*-*来慢慢地偷你的心ohmababy*-*让我来看出你是否*-*来慢慢地引入这主题ohmababy*-*为你我Crazy*-*今晚不想睡*-*被你的魅力吸引没人能累*-*为你我Crazy*-*今晚不想睡*-*被你的那句话我不断回味*-*为了你我Crazy*-*为了你我Crazy*-*为了你我Crazy*-*为了你我Crazy*-*啊Baby这如此amazing*-*啊你就在我词典里*-*她在照片里的方式*-*无法形容地在我脑海里*-*让我们一起来享受*-*来慢慢地偷你的心ohmababy*-*让我来看出你是否*-*来慢慢地引入这主题ohmababy*-*为你我Crazy*-*今晚不想睡*-*被你的魅力吸引没人能累*-*为你我Crazy*-*今晚不想睡*-*被你的那句话我不断回味*-*为了你我Crazy*-*为了你我Crazy*-*为了你我Crazy*-*为了你我Crazy*-*Crazyforyou*-*Crazyforyou*-*Crazyforyou*-*Crazyforyou*-*为你我Crazy*-*今晚不想睡*-*被你的魅力吸引没人能累*-*为你我Crazy*-*今晚不想睡*-*被你的那句话我不断回味*-*为了你我Crazy*-*为了你我Crazy*-*为了你我Crazy*-*为了你我Crazy*-*Crazyforyou*-*Crazyforyou*-*Crazyforyou*-*Crazyforyou*-**-*制作人：永彬Ryan.B*-*录音室：ChampionMusicStudio*-*录音师：永彬Ryan.B*-*配唱制作人：永彬Ryan.B*-*和声编写:永彬Ryan.B*-*和声演唱：永彬Ryan.B*-*混音师：许勇BraveX*-*混音室：ChampionMusicStudio*-*母带工程师：KwonNamWoo*-*母带工作室：821SoundMastering*-*音乐出品：ChampionMusicGroup.*-*音乐发行：北京听见时代娱乐传媒有限公司*-*
1389141051,给你一个稳,作曲:永彬Ryan.B*-*作词:永彬Ryan.B*-*编曲：永彬Ryan.B*-*制作人：永彬Ryan.B*-*录音室：ChampionMusicStudio*-*录音师：永彬Ryan.B*-*配唱制作人：永彬Ryan.B*-*和声编写:永彬Ryan.B*-*和声演唱：永彬Ryan.B*-*混音师：许勇BraveX*-*混音室：ChampionMusicStudio*-*母带工程师：KwonNamWoo*-*母带工作室：821SoundMastering*-*音乐出品：ChampionMusicGroup.*-*O～O～O～O～*-*OPPOReno2*-*OPPOReno2*-*OPPOReno2*-*用OPPOReno2*-*怎么抖都不怕*-*就算过山车再快*-*怎么抖啊都不怕*-*用OPPOReno2*-*怎么抖都不怕*-*脚步跑的再快啊*-*大汗淋漓也不怕*-*怎么抖怎么抖拍视频都不怕*-*怎么抖怎么抖OPPOReno2都不怕*-*怎么抖怎么抖拍视频都不怕*-*怎么抖怎么抖OPPOReno2都不怕*-*你想要的效果在这里*-*一切在这OPPOReno里*-*在哪儿抖啊抖都没关系*-*都会让你漂亮最美丽*-*用OPPOReno2*-*怎么抖都不怕*-*就算过山车再快*-*怎么抖啊都不怕*-*用OPPOReno2*-*怎么抖都不怕*-*脚步跑的再快啊*-*大汗淋漓也不怕*-*怎么抖怎么抖拍视频都不怕*-*怎么抖怎么抖OPPOReno2都不怕*-*怎么抖怎么抖拍视频都不怕*-*怎么抖怎么抖OPPOReno2都不怕*-*再抖我也轻松拿下*-*公交地铁也要开挂*-*随时随地让你惊讶*-*这一切在Reno2的玩法*-*你想要的效果在这里*-*一切在这OPPOReno里*-*在哪儿抖啊抖都没关系*-*都会让你漂亮最美丽*-*用OPPOReno2*-*怎么抖都不怕*-*就算过山车再快*-*怎么抖啊都不怕*-*用OPPOReno2*-*怎么抖都不怕*-*脚步跑的再快啊*-*大汗淋漓也不怕*-*怎么抖怎么抖拍视频都不怕*-*怎么抖怎么抖OPPOReno2都不怕*-*怎么抖怎么抖拍视频都不怕*-*怎么抖怎么抖OPPOReno2都不怕*-*OPPOReno2*-*OPPOReno2*-*OPPOReno2*-*OPPOReno2*-*用OPPOReno2*-*怎么抖都不怕*-*就算过山车再快*-*怎么抖啊都不怕*-*用OPPOReno2*-*怎么抖都不怕*-*脚步跑的再快啊*-*大汗淋漓也不怕*-*怎么抖怎么抖拍视频都不怕*-*怎么抖怎么抖OPPOReno2都不怕*-*怎么抖怎么抖拍视频都不怕*-*怎么抖怎么抖OPPOReno2都不怕*-*OPPOReno2*-*OPPOReno2*-*OPPOReno2*-*OPPOReno2*-**-*
536623354,全部都给你,"作曲:独壹不贰ONO*-*作词:独壹不贰ONO*-*编曲：永彬Ryan.B*-**-*龙猪DragonPig：*-*独一不二在一起恭祝大家新年行大运*-*阖家团圆万事兴我们一起带上好心情*-*国风Dom.T：*-*祝所有亲朋好友新年好运来*-*身体健康没有烦恼发大财*-*rolexgoldchain带回家*-*奔驰宝马开回家*-*相爱的人每天都像在度假*-*永彬Ryan.B：*-*大姨大姑妈我真的想你*-*外甥女儿我把红包给你*-*大舅二舅我陪您喝到底*-*祝您打麻将把把大四喜*-*DJBaker/SevenTang：*-*买gucciversace法拉利*-*大吉大利恭喜新年发财*-*去斐济迈阿密大巴黎*-*我们一起我们一起*-*何美延HAMY：*-*独一不二在一起恭祝大家新年行大运*-*阖家团圆万事兴我们一起带上好心情*-*希望能把欢乐给你幸福给你好运都给你*-*希望能把吉祥给你如意给你祝福都给你*-**-*CLOUDWANG:*-*WooYah*-*STARBOYWANG祝你新年快乐(uh)*-*带上所有兄弟姐妹为你祝贺(what)*-*新的一年大家钱包都不空了*-*别忘了好好工作还有学好功课Yeah*-*狄迪DDAY：*-*从南方到北方*-*从西藏新疆横跨川渝黄浦江*-*56个民族家人们吃嘛嘛香*-*麻辣的火锅小心烫*-*过年了吃多不长胖*-*吃过了龙虾鲍鱼还是家里的饭菜香*-*JKLEE/国丞GOLDCHAIN*-*赚不完赚不完赚不完*-*财源滚滚八位数的存款*-*花不完花不完花不完*-*买车买房买牛买羊*-*独一不二ONO全体：*-*独一不二在一起恭祝大家新年行大运*-*阖家团圆万事兴我们一起带上好心情*-*希望能把欢乐给你幸福给你好运都给你*-*希望能把吉祥给你如意给你祝福都给你*-**-*DJBaker：*-*买gucciversace法拉利*-*JK：*-*赚不完赚不完赚不完*-**-*制作：永彬Ryan.B*-*混音师；Dr.Ko*-*混音师助理：JunsangKim*-*混音室：kokosoundstudio*-*母带处理：HyoYoung,Choi@SUONOMastering*-*出品:独壹不贰ONO*-*"
1299557115,不停,作曲:JKLEE/ALSOUL/永彬Ryan.B*-*作词:JKLEE*-*编曲：ShawtyChrisBeatz*-*你存在我的身体里我们一起呼吸*-*双手控制时光机不断加速发力*-*没有人可以替代你bae*-*在我心里无可比拟bae*-*你是我的唯一Yea*-*幸福从未停息Yea*-**-*把你捧在手心听心跳的声音Yea*-*相互依偎靠近从夜晚到黎明Yea*-*情话可以连成肖像画只做你的专属歌唱家*-*对你的爱只想单一化bae*-*想带你飞到赞比亚babe*-*OhYeaOhYea不停的深呼吸*-*OhYeaOhYea燃烧的卡路里*-*OhYeaOhYea升高的温度计*-*OhYeaOhYea调整着加速器*-*不停的不停的不停的飞*-*不停的不停的不停的追*-*不停的不停的不停的坠*-*不停的不停的不停的醉*-**-*你存在我的身体里我们一起呼吸*-*双手控制时光机不断加速发力*-*没有人可以替代你bae*-*在我心里无可比拟bae*-*你是我的唯一Yea*-*幸福从未停息Yea*-**-*IwannabeurNo.1*-*每个夜里都想beurman*-*Baby为了你我现在努力去赚几百万*-*如果没有你的陪伴我该怎么办*-*Yeah偶尔不经意的闹剧*-*Baby抱歉我也不是真的故意*-*我只是迫不及待引起你的注意*-*昨晚应该温柔baby随时callme*-*Uh每晚听见你的呼吸*-*Uh想要让你bemylady*-*Uhbabyudrivemecrazy*-*Uh腻在一起随时随地*-*不停的不停的不停的飞*-*不停的不停的不停的追*-*不停的不停的不停的坠*-*不停的不停的不停的醉*-**-*你存在我的身体里我们一起呼吸*-*双手控制时光机不断的发力*-*没有人可以替代你bae*-*在我心里无可比拟bae*-*你是我的唯一Yea*-*你存在我的身体里我们一起呼吸*-*双手控制时光机不断的发力*-*没有人可以替代你bae*-*在我心里无可比拟bae*-*你是我的唯一Yea*-*幸福从未停息Yea*-*不停的不停的不停的飞*-*不停的不停的不停的追*-*不停的不停的不停的坠*-*不停的不停的不停的醉*-*不停的不停的不停的飞*-*不停的不停的不停的追*-*不停的不停的不停的坠*-*不停的不停的不停的醉*-**-*和声编写：JKLEE/永彬Ryan.B*-*和声演唱：JKLEE/永彬Ryan.B*-*录音室：ONOSTUDIO*-*混音师：Mai*-*混音室：ONOSTUDIO*-*出品：独壹不贰ONO*-**-*
551338635,That’sMe,"作曲:永彬Ryan.B*-*作词:永彬Ryan.B*-*编曲：永彬Ryan.B*-**-*你们说的那个That’sme*-*没有什么可以让我轻易放弃*-*每天醒来看着自己又会开始新的提升*-*whentheglory’scoming告诉那是That’sme*-*你们说的那个That’sme*-*没有什么可以让我轻易放弃*-*每天醒来看着自己又会开始新的提升*-*whentheglory’scoming告诉那是That’sme*-*That’sme*-*That’sme*-*That’sme*-*whentheglory’scoming告诉那是That’sme*-*我再次敲起我的键盘敲出我的想法*-*你们在背后说的都是你们的看法*-*我突然想起2010年见到我的Master*-*他跟我说慢慢来都会给你的*-*我所有的想法都在这一个一个Kick中*-*周边所有人都跟我说你别做了这梦*-*所以我骗我的父母最后一次伸手*-*买了第一台的合成器我现在还在用*-*你们说的KeepReal*-*我还不够资格驾驭这些戏的*-*感觉后来慢慢变好*-*这时往往又有人利用你的信任得到他们所想要的*-*我从来都没有退后一步*-*你可以看看我后面根本没有路*-*我写的东西也会成为一条路*-*我要开始抓住我所失去的*-*告诉你们那是Who*-*你们说的那个That’sme*-*没有什么可以让我轻易放弃*-*每天醒来看着自己又会开始新的提升*-*whentheglory’scoming告诉那是That’sme*-*你们说的那个That’sme*-*没有什么可以让我轻易放弃*-*每天醒来看着自己又会开始新的提升*-*whentheglory’scoming告诉那是That’sme*-*That’sme*-*That’sme*-*That’sme*-*Whentheglory’scoming告诉那是That’sme*-*第二个Snare就在那个冬天*-*刚刚装好的Logic拿回家的那天*-*大家都在翻书我却翻着VPN*-*需要带着手套要打Beat的房间*-*室内温度差不多在9度*-*跟我兄弟做出第一首那时喝到吐*-*CNBALLER诞生一直坚信一条路*-*你们根本就不懂我们的Oneandonly态度*-*Winnersneverquit*-*SayehNeveragain*-*这些纹身是在帮助我的蜕变*-*我的背面还有很多要记下来事件*-*接下来的一首一首会记住我信念*-*重新保持清醒我的手在进行*-*接下来的KickSnare代表我的降临*-*内心深处涡轮增压开到爆的引擎*-*说着普通又真实的事情*-*你们说的那个That’sme*-*没有什么可以让我轻易放弃*-*每天醒来看着自己又会开始新的提升*-*whentheglory’scoming告诉那是That’sme*-*你们说的那个That’sme*-*没有什么可以让我轻易放弃*-*每天醒来看着自己又会开始新的提升*-*whentheglory’scoming告诉那是That’sme*-*That’sme*-*That’sme*-*That’sme*-*Whentheglory’scoming告诉那是That’sme*-*制作：永彬Ryan.B*-*混音师；Dr.Ko*-*混音师助理：JunsangKim*-*混音室：kokosoundstudio*-*母带处理：HyoYoung,Choi@SUONOMastering*-*出品:独壹不贰ONO*-*"
1351618848,情景剧,"作曲:永彬Ryan.B*-*作词:永彬Ryan.B*-*编曲：永彬Ryan.B*-*又会晚点飞机*-*飞往你的心里*-*不知不觉想你*-*让我有点忧郁*-*总会在你那里*-*有种神奇魔力*-*把我掌控手里*-*你却不知我这么爱你*-*想办法为你*-*一切都给你*-*就算输给你*-*我这么爱你*-*你让我重启*-*又让我停机*-*这下我看要死机*-*Oh你还没明白我要说的话嘛*-*只要你答应baby*-*Oh你肯定明白我要说的话啊*-*只要你看我baby*-*我这么爱你像个神经病*-*控制不了你在演独角戏*-*我这么爱你我是有毛病*-*我这么爱你糟糕的情绪*-*就这样被你玩弄的情景剧*-*会不会在你那里是个喜剧*-*就这样被你玩弄的情景剧*-*会不会在你那里是个喜剧*-*Oh你还没明白我要说的话嘛*-*只要你答应baby*-*Oh你肯定明白我要说的话啊*-*只要你看我baby*-*我这么爱你像个神经病*-*控制不了你在演独角戏*-*我这么爱你我是有毛病*-*我这么爱你糟糕的情绪*-*就这样被你玩弄的情景剧*-*会不会在你那里是个喜剧*-*就这样被你玩弄的情景剧*-*会不会在你那里是个喜剧*-*制作人：永彬Ryan.B*-*录音室：ChampionMusicStudio*-*录音师：永彬Ryan.B*-*配唱制作人：永彬Ryan.B*-*和声编写:永彬Ryan.B*-*和声演唱：永彬Ryan.B*-*混音师：许勇BraveX*-*混音室：ChampionMusicStudio*-*母带工程师：HyoYoung,Choi*-*母带工作室：SUONOMastering*-*音乐出品：ChampionMusicGroup.*-*"
468877175,藤蔓之间,作曲:e.one/EJShow*-*作词:魏晨/傅锦川*-*恍然如梦我身陷藤蔓之间*-*最歇斯底里的痛*-*来自那一张优雅嘴巴（那嘴巴）*-**-*恍然如梦我身陷藤蔓之间*-*风干每段记忆*-*绝望的枝桠最华丽的分岔*-**-*泪在眼里轮回成沙等待融化一行牵挂*-*一念之差在一句话（一句话）*-*谁路过就泛起了浪花*-*蒸发云变成了雨落下*-*最美不过是晚霞*-**-*Rap：*-*Yo世界像不像话最靠谱最靠得住说的话都可以变卦*-*眼睛睁得再大不过是雾里看花的繁华*-*最喧哗的人心里为何住着哑巴*-*人们总是太多面具道具*-*太多无理的规则关系*-*像一盘下不完的棋*-*远看像是一幅画*-*近看原来是沼泽泥巴*-*恍然如梦*-*我已身陷藤蔓之间*-**-*恍然如梦我身陷藤蔓之间*-*最歇斯底里的痛*-*来自那一张优雅嘴巴（那嘴巴）*-*恍然如梦我身陷藤蔓之间*-*风干每段记忆*-*绝望的枝桠最华丽的分岔*-**-*落花飞不过悬崖借风狠狠的刮*-*问谁凭借它一夜长大*-*分开谈不上可怕怕会烫伤就放下*-*何苦落下一道疤*-**-*Rap：*-*Yeah*-*这世间太多牵挂太多谎话时间都会替你去消化还是算了吧别去管它如今你还有什么放不下*-*回忆深陷入无底洞*-*只好学着自己时刻提醒自己原来真的会痛不是梦*-*最美的晚霞凋零的花在眼里轮回成沙*-*最伤人的话最痛的疤都来自那一张优雅嘴巴*-*任凭大风狠狠的刮*-*夕阳西下转过身谁在岁月里*-*留下一行牵挂*-*恍然如梦我身陷藤蔓之间*-*最歇斯底里的痛*-*来自那一张优雅嘴巴（那嘴巴）*-*恍然如梦我身陷藤蔓之间*-*风干每段记忆*-*绝望的枝桠最华丽的分岔*-**-*看岁月风化任时间敲打*-*心里早已将你的轮廓刻下*-*转过身谁为你留下一行牵挂OhNo~*-*绝望的枝桠最华丽的分岔*-*谁会陪我看这世间繁华*-*匆匆一别恍然如梦Oh~*-**-*恍然如梦我身陷藤蔓之间（陷藤蔓之间）*-*最歇斯底里的痛*-*来自那一张优雅嘴巴（那优雅嘴巴）*-**-*恍然如梦我身陷藤蔓之间*-*风干每段记忆*-*绝望的枝桠最华丽的分岔*-*
1381562579,温柔困兽,作曲:UNFAIR/10Years/XXinnara/Nap!er(Backwoobin）*-*作词:UNFAIR/10Years/XXinnara/Nap!er(Backwoobin）*-*编曲：UNFAIR/10Years/XXinnara/Nap!er(Backwoobin）*-*发展有限公司*-*孙浩然：*-*指向枝头的指头*-*没了玫瑰邂逅*-*没了玫瑰的没人街头*-*无声的嘶吼*-*子鸣：*-*无声嘶吼四处游走*-*刺破皮肉留下伤口*-*伸出舌头舔舐伤口*-*月亮偷偷藏进寂寞身后*-*掩了口*-*合：*-*如一头温柔困兽*-*讲得一口善罢甘休*-*孙浩然：*-*Heyyeah*-*七拼八凑一个借口逗留*-*爱的引诱身陷太久*-*这烂理由*-*子鸣：*-*看那只兀鹫*-*它停在枝头*-*在午夜陷入悲伤间奏*-*在午夜间奏*-*它敲在心头*-*无声的呼救*-*林浩楷：*-*无声呼救环顾四周*-*依旧没有完美借口*-*学会放手那些借口*-*那沉默背后早痛如白昼*-*合：*-*如一头温柔困兽*-*讲得一口善罢甘休*-*七零八落一次解剖之后*-*你还依旧是我胸口的全宇宙*-*永彬Ryan.B：*-*等我离开后*-*在整个你宇宙*-*我只想用温柔*-*当靠近你理由*-*告诉我你的一切*-*我要把你放在我的记忆*-*随之而来竟是你的回忆*-*平行时间拥有你*-*就算迷失了自己*-*看到你的艳丽*-*这只是我的愿意*-*我脑海不断虚拟*-*要怎么样把你控制在我的剧里*-*发现这遥不可及*-*是你的设计*-*孙浩然：*-*这邂逅*-*本是一场荒谬*-*这午夜的间奏*-*挟裹哀愁无声搜求*-*林浩楷：*-*无声搜求一个出口*-*狼狈出走无力补救*-*你劝你要你的红豆*-*这段感情本有各种纰漏*-*合：*-*如一头温柔困兽*-*讲得一口善罢甘休*-*七拼八凑一个借口放手*-*给你自由让爱失守的旧锁头*-*七零八落一次解剖最后*-*卡在喉头*-*爱恨情仇都生了锈*-*中文词：焦东*-*Rap词：永彬Ryan.B*-*制作人：赖伟锋*-*配唱制作人：赖伟锋*-*录音师：李天野*-*录音室：有沐录音棚*-*混音师：李海*-*混音室：EOEStudios*-*母带师：全相彥*-*母带工作室：OKmasteringStudio*-*OP：NUMBERKCOMPANY*-*SP：北京梦织音传媒有限公司*-*（BeijingDreamnotesMediaCo./Ltd）*-*OP：北京简单快乐文化*-*
1303026479,动物(Animal),作曲:狄迪D-DAY/永彬Ryan.B*-*作词:狄迪D-DAY/永彬Ryan.B*-*编曲：TaylorKing/非叔UncleFei*-**-*Mynameisanimal（我是一头猛兽）*-*EverybodyknowI’mgold(cold)bloodkilla（我是一个没有感情的杀手）*-*我的样子很普通*-*没有关系money给我power*-*美女都向我靠拢*-*他们在我身边对我发嗲*-*发嗲发嗲他们对我发嗲*-*她们想尽办法要我微信号码*-*是谁给你的勇气让你横着走*-*是谁给你的自信感觉很优秀*-*白日依山尽，黄河入海流*-*兄弟你这是有病，你根本没有救*-*你的品味代表愚昧即使你用最贵的香水*-*搭配你的虚伪假扮绅士*-*炫耀你的背景金钱和地位*-*我在旁边看的明白*-*其实他们活的失败*-*追求为了满足虚荣*-*脑袋里面特别空洞*-*没头没脑没梦想youarelikeanAnimal*-*没头没脑没梦想youarelikeanAnimal*-*没头没脑没梦想youarelikeanAnimal*-*没头没脑没梦想youarelikeanAnimal*-*没头没脑没梦想youlike*-*没头没脑没梦想youlike*-*Animal是谁我也不点名针对谁*-*我不知道谁给你的勇气让你这么膨胀还能让你这么飞*-*因为你比Animal还差*-*试着换个思维想想你还真傻*-*麻烦收收那愚蠢的智商*-*不要以为自己聪明别人都一样*-*信不信我们不一样*-*让你觉得都一样*-*我们太一样就你不一样*-*看你那样就知道你什么样*-*像动物世界里讲的那样*-*白话说多了就觉得我没意思*-*你说的让人听不懂就有意思*-*我写的词就这么低级没礼貌*-*这你都没听懂看来真是个Animal*-*Heyhey不要这么认真*-*Heyhey不要这么较真*-*看看你的眼神*-*youlikeananimal要先做人*-*没头没脑没梦想youarelikeanAnimal*-*没头没脑没梦想youarelikeanAnimal*-*没头没脑没梦想youarelikeanAnimal*-*没头没脑没梦想youarelikelikelike*-*没头没脑没梦想youarelikeanAnimal*-*没头没脑没梦想youarelikeanAnimal*-*没头没脑没梦想youarelikeanAnimal*-*没头没脑没梦想youarelikeanAnimal*-**-*制作人：狄迪D-DAY*-*录音室：ONOSTUDIO*-*出品：独壹不贰ONO*-*混音师：Mai*-*封面拍摄：龚雷*-*封面设计：HappyBrand*-*
1400711997,怎么了，没什么(伴奏),
